Gene,Label,Annos,Score,Background Score,Num pos pairs,Precision,Recall,False Positive Rate
YLR389C,0,0/-,-822.435748077929,-23720.853513732553,976,0.10792349726775956,0.6475409836065574,0.3844568737120989
YML125C,0,0/0,-822.5795522779226,-24207.567285344005,976,0.10792349726775956,0.6475409836065574,0.3844568737120989
YJL069C,-1,-/-,-822.6021340787411,-14830.078905194998,244,0.10784982935153584,0.6475409836065574,0.3847512511039152
YHR091C,-1,-/-,-822.6128575801849,-13748.177015185356,244,0.1077762619372442,0.6475409836065574,0.38504562849573154
YKL054C,-1,-/-,-822.7669678926468,-13618.710208058357,244,0.10770279481935924,0.6475409836065574,0.38534000588754785
YOR037W,-1,-/-,-822.8064868450165,-14261.72772103548,244,0.10762942779291552,0.6475409836065574,0.38563438327936417
YOR126C,-1,-/-,-822.8583054542542,-13447.84366440773,244,0.10755616065350579,0.6475409836065574,0.3859287606711804
YDR192C,1,+/-,-822.9118750095367,-13579.654199361801,243,0.10816326530612246,0.6516393442622951,0.3859287606711804
YER072W,-1,-/-,-823.0650017857552,-14383.13369692862,244,0.10808973487423522,0.6516393442622951,0.38622313806299674
YPL019C,-1,-/-,-823.2420197725296,-14450.850495874882,244,0.10801630434782608,0.6516393442622951,0.38651751545481305
YFL016C,-1,-/-,-823.2868129760027,-14666.470484808087,244,0.1079429735234216,0.6516393442622951,0.38681189284662937
YKL112W,-1,-/-,-823.3697891235352,-14134.165887475014,244,0.1078697421981004,0.6516393442622951,0.3871062702384457
YDR457W,-1,-/-,-823.3868943452835,-13668.62048715353,244,0.10779661016949152,0.6516393442622951,0.387400647630262
YPL061W,-1,-/-,-823.5063611865044,-13847.450032263994,244,0.10772357723577236,0.6516393442622951,0.3876950250220783
YER176W,0,0/-,-823.517331391573,-23807.84358972311,976,0.10772357723577236,0.6516393442622951,0.3876950250220783
YGR209C,-1,-/-,-823.5195433497429,-14552.237300306559,244,0.10765064319566689,0.6516393442622951,0.3879894024138946
YMR318C,0,0/0,-823.5295271500945,-24089.41423778981,976,0.10765064319566689,0.6516393442622951,0.3879894024138946
YHR150W,-1,-/-,-823.5979633629322,-14690.168884247541,244,0.10757780784844384,0.6516393442622951,0.38828377980571094
